DOEID,HHSEX,HHAGE,EMPLOYHH,EDUCATION,SDESCENT,HOUSEHOLDER_RACE,NHSLDMEM,NUMCHILD,MONEYPY,TOTALBTU,TOTALDOL
116630,1,74,3,1,0,1,1,0,2,41745.76,540.12
116631,2,62,1,5,0,1,2,0,16,77759.29,1737.56
116632,2,75,1,3,0,1,2,0,15,119021.52,1802.29
116633,2,30,1,4,0,1,1,0,13,51866.93,1080.79
116634,1,66,3,3,0,1,2,0,13,51727.91,2236.12
116635,1,56,4,3,0,4,5,3,10,81578.89,2688.53
116636,1,39,1,4,0,1,2,0,16,119574.89,1435.32
116637,2,59,1,4,0,1,2,0,15,119379.17,3669.12
116638,2,35,1,5,0,1,4,2,16,57338.08,935.77
116639,1,46,1,3,0,1,3,1,12,46993.54,1528.08
116640,1,63,3,3,0,1,2,0,11,34732.29,1154.61
116641,1,30,1,3,0,4,4,2,15,145519.45,1534.92
116642,2,66,3,5,0,1,2,0,16,109967.05,2209.89
116643,1,54,1,5,0,1,1,0,12,40712.82,867.13
116644,1,37,4,3,0,2,3,0,11,68756.75,1937.15
116645,2,26,1,2,0,1,1,0,8,26939.6,1265.94
116646,2,57,1,3,0,1,1,0,9,31807.12,814.91
116647,1,77,2,2,0,1,1,0,9,75384.76,1941.7
116648,2,56,1,5,1,1,2,0,16,164243.52,3196.69
116649,1,63,3,5,0,1,2,0,13,50520.65,1636.03
116650,2,90,3,4,0,1,1,0,10,73672.38,1977.83
116651,2,66,3,3,0,1,2,0,12,105008.8,3920.25
116652,2,68,3,4,0,1,3,0,15,121576.08,1996.95
116653,1,23,2,4,0,1,1,0,9,14782.16,572.22
116654,2,49,1,2,0,1,2,0,10,83741.08,1519.06
116655,2,37,1,5,0,1,5,3,14,71033.87,2395.23
116656,1,36,4,1,0,1,4,2,6,149000.44,3453.51
116657,2,48,1,4,0,1,3,1,15,156493.1,2755.92
116658,1,64,3,3,0,1,2,0,14,77919.65,1815.46
116659,2,45,1,3,0,1,2,0,16,152190.35,4692.38
116660,2,21,4,3,0,3,1,0,6,43880.97,1488.49
116661,2,35,1,5,0,2,2,0,16,64482.87,2196.95
116662,2,52,1,3,0,1,3,0,16,115427.37,1845.94
116663,1,31,1,5,0,4,2,0,15,33726.94,963.76
116664,2,72,3,2,0,1,2,0,12,150849.49,1868.32
116665,1,51,1,5,0,1,2,0,11,67239.5,2052.48
116666,1,26,1,2,0,1,2,0,14,48533.59,1083.9
116667,1,52,4,2,0,1,2,0,8,22405.13,890.88
116668,1,56,2,3,0,1,1,0,16,103317.51,3431.79
116669,1,31,2,2,0,4,4,2,13,18425.0,1552.19
116670,1,40,1,5,0,2,5,3,9,42944.19,1518.98
116671,1,38,1,4,0,1,2,0,16,61756.22,2172.25
116672,2,73,3,4,0,1,2,0,16,91371.53,2157.76
116673,1,50,4,1,0,1,5,0,14,89957.98,3441.05
116674,2,58,1,4,0,1,1,0,15,76271.36,2116.64
116675,1,34,1,4,0,1,4,2,15,62065.17,2141.98
116676,1,60,3,4,0,1,2,0,14,109567.63,2869.03
116677,1,58,4,3,0,1,2,0,6,58763.39,1505.05
116678,2,72,3,2,0,1,2,0,11,51377.03,1890.75
116679,2,49,1,3,0,1,2,0,11,108055.44,1562.67
116680,1,67,1,3,0,1,1,0,14,127447.97,2926.8
116681,1,64,2,4,0,1,2,0,8,53968.3,1793.16
116682,2,50,1,4,0,4,3,1,16,187448.06,2707.0
116683,2,80,3,5,0,1,2,0,14,84058.3,1158.88
116684,1,42,1,3,1,1,5,3,15,80179.67,2089.6
116685,2,37,1,4,0,1,4,2,16,191220.98,3030.7
116686,1,83,4,2,0,1,2,0,13,119919.44,2031.29
116687,2,61,1,2,1,1,3,1,13,77183.63,2161.2
116688,2,40,1,4,0,1,2,0,15,14133.81,575.86
116689,2,84,3,1,0,1,6,3,10,47170.78,2155.44
116690,1,47,2,1,0,4,2,1,5,155096.49,3564.74
116691,2,65,3,4,0,1,4,0,9,108019.72,2379.88
116692,2,57,1,4,0,1,4,2,16,84890.07,2001.59
116693,1,73,2,3,0,1,2,0,9,55645.28,912.93
116694,2,39,4,3,0,1,4,1,6,137734.96,2015.4
116695,2,56,2,3,0,4,3,1,14,17366.63,1492.75
116696,2,72,3,3,0,1,1,0,2,54338.61,938.11
116697,1,64,3,5,0,1,2,0,13,53815.85,2043.78
116698,1,54,1,3,0,1,1,0,11,70933.53,1475.7
116699,2,67,3,4,0,1,1,0,14,289867.88,3641.3
116700,2,58,1,3,0,1,1,0,8,75126.32,1066.39
116701,1,77,3,3,0,1,2,0,14,156403.74,2315.76
116702,2,76,3,3,0,1,1,0,6,38906.91,837.54
116703,2,34,4,2,0,1,2,0,6,54384.09,1986.83
116704,2,46,1,3,0,2,4,2,14,78879.81,2339.03
116705,2,68,1,1,0,1,6,1,16,108757.99,2764.02
116706,2,75,3,5,0,1,1,0,15,69314.69,1546.99
116707,1,33,4,3,0,1,2,0,1,106690.94,1623.35
116708,2,28,1,5,0,1,1,0,14,15612.43,659.2
116709,1,59,1,4,0,1,2,0,15,56878.1,1475.06
116710,1,42,1,2,0,1,5,2,15,48896.48,1519.01
116711,1,49,1,5,0,1,3,1,13,106520.98,1994.81
116712,1,46,4,2,0,2,1,0,1,43912.59,1403.27
116713,1,72,3,2,0,1,1,0,5,140393.93,2315.0
116714,1,22,1,4,0,1,1,0,14,15897.97,802.41
116715,2,80,3,5,0,1,2,0,14,113081.68,2096.36
116716,1,61,4,4,0,1,2,0,16,104788.69,2503.31
116717,1,42,4,3,1,1,5,3,7,76477.2,3450.44
116718,1,85,3,3,0,1,1,0,4,59674.98,1902.32
116719,2,66,3,2,0,2,3,0,4,42463.65,1737.23
116720,1,60,1,3,0,1,2,0,15,93104.01,1200.4
116721,1,90,3,4,0,1,1,0,7,109003.78,2226.67
116722,2,66,3,5,0,1,2,0,14,74121.51,1532.8
116723,1,81,3,3,0,1,1,0,11,40726.28,1195.02
116724,2,40,2,2,1,1,4,1,10,32215.84,1409.01
116725,1,73,3,4,0,1,2,0,15,45908.93,1294.71
116726,1,59,1,2,0,1,1,0,10,66733.28,1470.73
116727,1,90,3,3,0,1,1,0,13,163555.65,3088.5
116728,1,32,1,5,0,6,3,0,16,27416.71,829.77
116729,1,63,3,4,0,4,3,0,15,79453.06,6791.61
116730,1,33,1,2,0,1,4,2,14,72328.99,2670.37
116731,1,62,1,5,0,2,3,0,14,84256.21,1960.0
116732,2,40,1,5,0,1,4,2,15,109100.65,2113.72
116733,1,59,2,1,1,1,1,0,1,16278.31,535.26
116734,2,61,1,4,0,1,2,0,16,117929.03,3514.91
116735,2,18,1,3,1,1,3,0,9,129955.25,1733.85
116736,2,67,3,2,0,1,2,0,8,90590.21,1501.66
116737,2,43,1,3,0,1,1,0,12,45564.88,1412.28
116738,2,46,1,4,1,1,5,2,16,122510.48,3486.26
116739,2,56,4,5,0,2,2,0,13,62650.83,1581.44
116740,1,39,4,2,0,3,4,0,10,76850.56,2462.93
116741,1,31,1,1,0,1,2,0,4,41964.89,1503.58
116742,2,74,3,4,0,1,2,0,14,111843.63,745.71
116743,1,27,1,3,0,1,2,0,16,91402.98,2087.9
116744,2,31,1,3,0,1,2,0,14,60594.64,1969.64
116745,1,54,2,5,0,1,2,0,15,93695.38,1472.47
116746,2,38,1,4,0,4,2,0,16,125082.19,2396.53
116747,2,71,3,5,0,1,2,0,13,93352.99,1389.91
116748,2,69,3,3,0,1,3,0,14,55352.55,1965.22
116749,1,58,1,5,0,1,2,0,16,21248.88,1348.56
116750,2,75,3,4,0,1,3,0,14,153971.92,2378.15
116751,2,65,1,4,0,1,2,0,16,93759.11,3317.67
116752,1,55,1,3,0,1,4,1,13,80722.99,1986.6
116753,2,81,1,4,0,1,2,0,16,222914.81,5419.41
116754,2,43,1,3,1,1,4,2,15,117084.14,1650.82
116755,1,62,3,4,0,1,2,0,12,61967.33,654.93
116756,1,30,1,3,0,1,2,0,14,105054.27,1688.94
116757,1,76,3,3,0,1,2,0,10,120522.05,1540.81
116758,1,53,1,5,1,1,6,2,14,168418.22,4727.72
116759,1,60,3,3,0,1,2,0,13,90341.32,2759.38
116760,2,47,1,3,0,1,3,1,14,77278.48,1025.45
116761,2,69,3,2,0,1,1,0,7,47765.55,1698.78
116762,2,41,1,4,0,1,4,2,13,102173.98,1714.48
116763,2,25,1,3,0,1,2,0,9,31646.34,655.61
116764,2,74,3,3,0,1,3,0,16,51248.23,1789.03
116765,1,46,1,5,0,1,4,2,14,50794.13,1212.25
116766,1,58,1,2,0,1,3,0,15,60990.69,2015.27
116767,2,90,3,1,0,1,2,0,5,117953.75,1672.83
116768,1,35,1,4,0,1,2,0,16,36008.61,1838.0
116769,1,69,3,4,0,2,1,0,14,100825.74,1540.99
116770,1,57,1,2,1,1,2,0,1,76329.52,1387.43
116771,2,68,1,4,0,1,2,0,14,80157.38,1476.88
116772,2,32,1,2,0,1,3,1,13,3712.34,141.71
116773,1,36,1,3,0,2,4,3,13,54665.35,1998.08
116774,1,40,1,3,0,2,6,4,12,182630.49,3006.77
116775,2,88,3,5,0,1,1,0,13,41161.64,835.57
116776,2,45,2,4,0,4,5,3,13,206103.68,2125.21
116777,1,35,1,5,0,6,2,1,14,98418.78,1711.76
116778,1,52,1,5,0,1,3,0,16,110516.08,1993.41
116779,2,69,3,2,0,1,2,0,13,173234.33,3482.51
116780,2,57,1,5,0,1,2,0,16,83993.37,2037.81
116781,1,33,1,5,0,1,3,1,15,64480.65,1027.41
116782,1,72,1,2,0,1,3,0,12,87286.66,2819.29
116783,1,45,4,4,0,1,5,3,16,124293.27,3241.3
116784,1,74,3,3,0,1,1,0,9,63177.38,1427.64
116785,2,36,1,5,0,1,5,3,11,93139.44,1679.7
116786,2,66,3,3,0,1,2,0,13,69562.25,2162.46
116787,1,28,4,2,0,1,4,2,12,70065.88,2405.39
116788,2,27,1,2,0,1,5,3,13,93211.36,2274.03
116789,1,83,3,1,0,1,2,0,12,99926.79,1778.66
116790,1,40,1,4,0,1,2,0,14,125307.98,2417.96
116791,2,66,3,3,0,1,2,0,15,106472.35,1672.29
116792,1,34,1,4,0,4,3,1,14,91101.46,2819.48
116793,1,69,3,2,0,1,2,0,10,128043.59,2238.91
116794,2,74,3,5,0,1,2,0,14,67372.55,954.99
116795,2,63,1,4,0,1,2,0,15,114584.61,2766.18
116796,1,64,1,3,0,1,1,0,13,66394.66,1963.51
116797,1,85,3,2,0,1,2,0,15,121077.49,2445.17
116798,2,49,4,2,0,1,1,0,9,81830.17,2179.56
116799,2,56,1,2,0,1,2,0,13,157587.62,1748.65
116800,2,34,1,4,0,1,2,0,16,109863.26,1960.41
116801,2,53,1,4,0,1,4,1,16,180139.82,6199.08
116802,1,58,4,3,0,2,2,1,6,163530.68,2315.56
116803,1,59,4,3,0,1,2,0,14,69850.15,1922.67
116804,2,33,1,4,0,4,2,0,15,46861.48,1554.33
116805,1,56,1,4,0,1,2,0,16,115198.1,3100.04
116806,2,71,3,3,0,1,2,0,9,56792.93,1745.47
116807,1,44,2,4,0,1,4,1,15,128665.79,1978.25
116808,2,51,4,3,0,1,1,0,15,32603.71,1350.95
116809,1,67,3,4,0,1,1,0,16,86572.42,3152.98
116810,2,42,1,4,0,1,3,1,14,198372.32,4182.17
116811,2,59,4,1,0,1,1,0,2,13493.18,273.48
116812,2,59,1,5,0,1,2,0,16,69331.93,1806.13
116813,2,34,1,4,0,1,2,0,16,26207.36,1512.54
116814,1,57,1,3,0,1,2,1,11,126002.8,3332.04
116815,1,59,1,2,0,1,2,0,14,44082.46,1318.85
116816,2,74,3,4,0,1,3,0,16,110837.08,2233.11
116817,1,35,4,4,0,1,4,2,14,83417.57,1698.19
116818,1,84,3,1,0,1,1,0,6,63225.03,1820.41
116819,1,33,1,4,0,4,1,0,14,24331.91,830.88
116820,2,63,1,5,0,1,2,0,12,157213.04,1717.86
116821,2,81,3,4,0,1,2,0,15,43360.19,1760.85
116822,2,82,3,2,1,1,2,0,4,27600.66,929.06
116823,1,60,1,2,0,1,2,0,14,99835.34,1998.44
116824,2,32,1,3,0,1,3,2,6,61157.84,1480.82
116825,1,41,2,3,1,1,5,0,4,67071.68,1565.3
116826,1,59,1,4,0,1,1,0,15,29081.83,861.8
116827,2,50,1,3,0,1,4,1,15,108801.78,3145.91
116828,2,50,4,4,0,1,1,0,3,81629.76,2447.34
116829,2,71,3,4,0,1,2,0,14,28057.23,947.13
116830,1,65,3,2,0,2,3,0,7,75934.03,3473.27
116831,2,48,1,3,0,1,6,4,15,79838.63,2692.68
116832,1,53,1,5,0,6,4,0,15,92142.8,1313.54
116833,2,66,3,3,0,1,2,0,12,133171.34,1767.75
116834,1,42,1,5,1,6,3,1,16,79899.38,2074.73
116835,1,80,3,1,0,1,2,0,4,131936.36,1071.49
116836,2,56,3,3,0,1,2,0,14,134641.88,2642.43
116837,1,26,4,4,0,4,3,0,13,33106.07,1282.3
116838,1,34,1,5,0,1,5,2,14,98326.94,2635.79
116839,2,54,1,5,0,1,2,0,15,97400.99,1897.64
116840,2,58,1,5,0,1,4,0,16,132969.73,3202.53
116841,1,48,1,4,1,3,2,0,14,93045.72,3750.15
116842,2,57,1,4,0,1,3,0,16,114800.66,4817.19
116843,1,48,1,2,1,6,2,1,12,45708.48,1235.84
116844,1,45,1,3,0,6,1,0,9,24908.39,685.74
116845,1,29,1,4,0,1,1,0,12,27148.23,1160.04
116846,1,23,1,4,0,1,2,0,15,93508.48,3126.19
116847,2,35,4,1,0,2,1,0,1,31014.04,1055.73
116848,1,47,3,5,0,1,2,0,16,124159.61,2116.57
116849,2,67,4,1,0,2,1,0,7,17155.3,654.92
116850,1,59,1,3,0,1,2,0,16,73778.15,2705.12
116851,2,27,1,5,0,1,2,0,13,131371.28,3648.45
116852,1,42,1,3,1,1,4,2,9,63818.87,2123.4
116853,1,40,1,3,0,1,3,1,15,85147.13,2352.84
116854,2,43,1,3,0,1,3,1,16,84380.27,2191.07
116855,2,40,1,2,0,1,1,0,11,44112.09,868.09
116856,1,39,2,3,0,1,2,1,4,87806.89,2240.81
116857,2,65,1,5,0,1,2,0,15,109968.97,1447.15
116858,1,36,1,3,0,1,2,0,9,102618.66,2593.8
116859,1,72,3,4,0,1,1,0,11,70743.24,1221.78
116860,1,23,1,4,0,1,4,0,15,113322.93,1222.64
116861,1,41,1,3,0,1,3,1,15,114926.7,2365.36
116862,1,24,4,4,0,4,2,0,1,14239.02,572.97
116863,1,51,1,5,0,1,2,0,15,25530.98,657.32
116864,1,62,1,2,0,1,1,0,10,78157.28,2319.42
116865,1,29,1,3,0,1,3,1,6,98867.72,2991.41
116866,2,65,3,2,0,1,2,0,9,48220.22,1580.61
116867,1,83,3,2,0,1,1,0,6,116576.37,2539.35
116868,1,78,3,5,0,1,1,0,14,91821.19,2048.94
116869,2,77,2,5,0,1,1,0,9,35385.98,1419.68
116870,2,43,1,4,0,1,4,2,15,120300.46,3256.34
116871,2,63,1,3,0,2,1,0,13,40586.28,1319.57
116872,2,25,1,5,0,1,2,0,14,19278.93,1002.5
116873,2,64,1,5,0,1,1,0,16,15475.19,666.8
116874,2,70,4,3,0,2,1,0,2,28153.55,401.89
116875,2,34,1,5,0,1,2,0,14,50471.17,2485.68
116876,2,20,4,2,0,1,4,0,5,42830.54,1360.15
116877,1,41,1,5,0,1,4,2,14,53978.3,1950.46
116878,1,20,2,2,1,1,4,1,7,94294.16,1918.05
116879,1,53,1,3,0,1,3,0,13,49672.5,1345.43
116880,1,58,1,4,0,1,2,0,12,106024.77,3272.01
116881,2,45,1,3,0,1,2,0,15,70278.01,1424.08
116882,1,50,4,5,0,1,1,0,7,28347.03,914.24
116883,1,47,1,3,0,1,1,0,14,113442.82,1756.24
116884,2,72,3,3,0,1,1,0,6,23620.91,835.01
116885,1,40,4,4,0,4,3,1,15,185631.75,2948.92
116886,2,21,4,2,0,1,3,0,5,120261.27,4063.35
116887,2,72,3,2,0,1,2,0,15,49283.06,1633.76
116888,2,68,1,4,1,1,1,0,13,33733.35,1250.26
116889,1,69,3,2,1,1,1,0,10,38262.74,3718.39
116890,2,66,2,3,0,1,2,0,14,34705.69,989.15
116891,1,70,3,3,0,1,1,0,9,70669.85,1275.11
116892,2,62,1,5,0,1,5,1,16,147775.78,2639.4
116893,2,73,3,3,0,1,2,0,10,89656.13,1460.35
116894,1,89,3,3,0,1,6,2,13,106853.91,1785.96
116895,1,28,1,4,0,1,2,0,13,108479.03,3433.34
116896,1,89,3,5,0,4,2,1,11,47401.62,815.02
116897,1,38,4,4,0,1,6,4,15,66256.75,1777.04
116898,1,60,3,2,0,1,1,0,9,60623.44,1603.84
116899,2,37,1,4,0,1,1,0,11,14182.02,641.04
116900,1,41,2,3,0,5,6,4,13,16007.76,1368.67
116901,1,29,1,5,0,1,2,1,11,29725.56,988.38
116902,1,61,3,1,0,1,3,0,5,125394.1,2522.31
116903,2,71,3,5,0,1,2,0,14,80091.76,2204.33
116904,1,29,1,4,0,4,4,3,11,88834.56,2230.12
116905,2,44,1,3,0,1,6,4,15,67580.85,2158.28
116906,2,74,3,2,0,1,2,0,11,152447.5,2345.53
116907,1,29,2,1,1,2,5,3,1,37088.48,1470.35
116908,1,29,1,5,0,1,7,1,16,114767.73,2245.96
116909,1,38,4,3,0,1,4,2,15,119231.93,3397.42
116910,2,73,3,3,0,1,1,0,4,51682.09,447.44
116911,2,55,3,3,0,1,4,0,16,130682.74,3480.72
116912,2,81,3,5,0,1,2,0,16,168952.42,3949.25
116913,1,50,1,3,0,1,1,0,11,4616.22,316.37
116914,2,77,3,5,0,1,2,0,16,108379.5,2012.16
116915,2,70,3,2,0,1,1,0,7,50096.8,762.96
116916,2,70,1,4,0,1,2,0,16,230403.79,6192.12
116917,1,32,1,5,0,1,1,0,10,30796.44,935.15
116918,1,80,3,2,0,1,1,0,5,54953.15,539.29
116919,2,62,3,3,0,1,2,0,13,120010.45,2117.72
116920,2,77,3,4,0,1,3,0,14,48056.84,1417.59
116921,2,46,2,1,0,2,3,1,3,102625.79,1805.58
116922,2,75,3,4,0,1,2,0,16,13983.8,1413.09
116923,1,31,4,2,0,1,6,4,16,77866.71,2011.19
116924,1,83,3,3,0,1,2,0,12,53613.29,1768.48
116925,2,64,3,3,0,1,1,0,16,57936.79,1588.81
116926,1,39,4,3,0,1,4,2,12,85113.94,3549.09
116927,2,69,1,3,0,1,2,0,13,126012.67,3160.49
116928,1,25,1,3,0,1,4,2,11,84391.47,2954.53
116929,2,76,3,5,0,1,2,0,10,76721.33,1359.03
116930,1,57,4,2,0,1,5,1,13,51318.75,2097.89
116931,1,56,3,1,0,1,3,0,1,56409.05,1775.26
116932,1,34,1,5,0,1,3,1,13,128021.23,3274.66
116933,2,69,3,4,0,1,2,0,9,42340.52,1755.1
116934,2,51,1,5,0,1,4,2,16,75845.65,2821.76
116935,1,32,4,3,0,1,5,3,14,200832.95,3789.35
116936,2,88,3,1,0,1,3,0,8,42103.08,1573.38
116937,1,80,3,3,0,1,1,0,8,36664.82,1355.42
116938,2,59,1,4,0,1,5,1,14,23326.27,1532.7
116939,2,62,1,3,1,1,4,2,10,41678.22,1766.75
116940,1,65,3,4,0,1,2,0,15,133160.0,1835.99
116941,1,53,1,3,0,2,3,0,14,113614.74,3397.49
116942,1,68,3,2,0,1,1,0,4,64226.12,1856.74
116943,1,31,4,2,0,1,5,4,6,78880.41,3011.11
116944,2,59,1,3,0,1,2,0,14,79283.25,1406.66
116945,1,53,4,2,0,1,1,0,3,93193.53,2574.77
116946,2,59,1,5,0,1,2,1,13,84797.92,2262.92
116947,1,44,4,4,0,1,5,3,13,73625.84,2209.1
116948,1,25,2,4,0,1,2,0,14,54493.63,1094.98
116949,1,66,1,2,0,1,2,0,12,77789.85,1726.54
116950,1,58,4,3,0,1,1,0,3,44251.02,1193.72
116951,1,34,1,3,0,6,3,2,6,35761.6,1251.33
116952,2,49,1,4,0,1,5,3,16,190731.09,2234.69
116953,2,60,4,3,0,1,1,0,1,47017.09,1609.82
116954,1,57,3,5,0,1,2,0,14,44742.97,1352.79
116955,1,24,1,4,0,1,1,0,13,40986.57,1325.27
116956,2,71,3,2,0,1,2,0,12,106530.79,2976.14
116957,1,62,3,2,0,1,1,0,5,101982.8,2865.51
116958,1,59,4,2,0,2,4,0,7,238405.24,3319.99
116959,2,88,3,4,0,1,2,0,14,54809.59,1806.46
116960,1,83,3,3,0,1,1,0,9,70608.13,1211.47
116961,1,52,2,4,0,1,4,1,16,249895.43,3082.75
116962,1,59,4,4,0,1,3,0,13,106750.68,2908.05
116963,2,82,3,2,0,1,1,0,13,81812.95,1338.71
116964,2,77,3,4,0,1,2,0,16,139339.11,3018.69
116965,1,37,1,3,1,1,4,2,10,100465.93,3389.22
116966,1,46,4,1,0,1,3,1,3,19041.4,762.68
116967,1,39,1,4,0,4,3,2,12,87064.44,1612.78
116968,1,44,1,4,0,4,4,2,15,77864.91,2012.54
116969,2,42,1,3,0,1,1,0,15,214792.78,3019.89
116970,1,63,1,5,0,1,2,0,15,188505.17,5384.62
116971,1,64,3,3,0,1,1,0,8,54101.77,584.35
116972,1,32,1,4,0,1,2,0,15,85415.44,1487.38
116973,1,34,1,4,0,1,4,2,15,67887.08,2189.41
116974,2,58,1,2,0,1,2,0,15,123356.17,4200.89
116975,2,18,4,3,1,1,5,1,1,83211.9,2856.55
116976,2,50,1,2,1,1,4,0,10,53213.19,1516.92
116977,2,79,3,2,0,1,1,0,15,89320.35,1691.05
116978,1,86,3,2,0,2,1,0,8,77545.32,1964.49
116979,2,39,1,4,0,1,3,1,15,55279.47,2594.13
116980,1,29,1,3,0,1,3,0,15,55676.62,2134.94
116981,1,71,2,5,0,1,1,0,6,83187.96,2991.97
116982,1,67,3,1,0,1,1,0,5,32366.78,1257.55
116983,2,76,3,3,0,1,1,0,12,77472.77,1090.95
116984,2,75,3,2,0,1,1,0,12,17812.01,886.95
116985,1,40,1,5,0,2,4,0,11,42581.68,1260.92
116986,1,35,2,4,0,1,5,3,15,50740.93,1664.34
116987,1,23,1,4,0,1,1,0,11,16428.91,534.97
116988,2,53,4,4,0,1,1,0,1,20091.33,628.0
116989,2,69,1,5,0,4,3,0,16,129788.11,2296.04
116990,2,48,1,5,0,4,7,2,16,53388.48,720.77
116991,1,74,3,5,0,1,1,0,16,34884.85,1124.57
116992,1,73,3,3,0,1,1,0,9,19822.26,701.3
116993,1,31,1,2,0,1,2,1,11,38249.79,1438.56
116994,2,68,3,4,0,1,2,0,13,36075.93,1447.72
116995,1,51,2,4,0,1,1,0,8,26344.15,1498.39
116996,1,78,3,2,0,1,3,0,8,116550.71,2487.71
116997,2,55,1,5,1,1,3,0,16,96693.06,1509.96
116998,1,24,2,5,0,1,2,0,13,21328.7,696.46
116999,2,48,1,4,0,1,4,2,16,201685.24,4897.61
117000,2,69,3,3,0,1,4,0,12,120045.36,2664.22
117001,1,62,1,5,0,1,2,0,15,132581.24,2979.74
117002,2,65,1,2,0,1,1,0,15,86509.55,1034.38
117003,1,43,1,3,1,1,3,0,15,109011.38,1258.23
117004,2,64,1,4,0,1,2,0,15,117816.88,2124.73
117005,2,27,1,4,1,1,1,0,15,58494.03,1036.53
117006,1,52,4,4,1,6,1,0,7,63529.09,1435.98
117007,1,55,4,3,0,1,2,0,16,109217.36,4655.59
117008,2,76,3,4,0,1,1,0,12,14507.4,659.01
117009,2,73,3,3,0,1,1,0,12,71039.4,1568.8
117010,1,63,1,2,0,1,2,0,12,75848.01,2565.15
117011,2,33,1,4,0,1,4,2,13,66287.31,1527.54
117012,1,66,3,5,0,6,3,0,11,60045.93,2117.67
117013,1,52,1,3,1,1,1,0,14,58207.28,1038.99
117014,2,86,3,4,0,1,2,0,5,22860.53,829.67
117015,1,57,4,3,0,2,2,0,2,30290.22,1014.82
117016,2,71,3,1,0,1,3,0,7,133995.8,2787.11
117017,2,56,1,3,0,1,1,0,11,145813.77,2329.02
117018,2,63,3,3,0,1,4,1,12,111882.54,2351.95
117019,2,62,1,5,0,1,2,0,16,200035.5,3808.59
117020,2,74,3,5,0,1,1,0,15,54762.53,2615.83
117021,1,43,4,4,0,1,2,0,15,35321.33,1220.62
117022,1,80,4,2,0,1,5,2,8,82316.93,2847.72
117023,2,53,1,3,0,1,4,0,16,137840.56,2834.8
117024,1,67,3,5,0,1,2,0,15,126588.88,2854.44
117025,2,47,1,3,0,1,1,0,11,61524.11,2584.25
117026,2,58,1,5,0,1,3,0,15,71218.06,2477.55
117027,2,64,1,4,0,1,2,0,16,85569.25,2725.83
117028,1,77,3,4,0,1,1,0,14,95913.78,1755.18
117029,1,41,4,5,0,1,4,2,16,125882.61,3092.2
117030,1,44,1,5,0,1,6,4,15,117468.43,2111.12
117031,1,72,1,4,0,1,1,0,7,23859.29,1065.68
117032,2,64,2,2,0,1,2,0,11,63289.64,1997.17
117033,1,30,4,4,0,1,3,1,12,97438.74,1974.42
117034,1,19,1,2,0,6,5,2,1,67256.58,1979.4
117035,1,42,4,3,0,1,1,0,4,70005.5,1829.93
117036,2,72,3,3,0,1,2,0,11,40429.59,1239.73
117037,2,35,3,4,0,1,4,2,10,84643.9,2670.69
117038,2,73,3,3,0,1,2,0,12,138125.73,3432.14
117039,2,61,3,3,0,1,2,0,9,43973.51,1379.18
117040,1,34,1,4,0,1,2,0,16,38006.23,1231.05
117041,1,34,4,1,1,1,6,4,1,46543.12,1382.46
117042,1,47,1,5,0,4,4,2,16,87154.86,436.44
117043,1,50,1,2,0,2,3,1,11,125138.02,2267.45
117044,2,22,2,3,0,1,5,0,9,92913.03,1565.35
117045,1,57,4,1,0,1,1,0,4,16657.12,709.88
117046,2,77,3,3,0,1,3,0,16,362348.61,2560.7
117047,2,70,3,2,0,1,2,0,14,88839.22,2185.0
117048,1,70,4,3,1,1,3,0,8,74480.2,1740.33
117049,1,50,1,4,0,1,2,1,13,120671.78,2085.5
117050,1,73,3,5,0,1,1,0,11,121088.14,2042.92
117051,1,68,3,3,0,1,2,0,11,62895.3,2689.57
117052,2,70,3,5,0,1,2,0,13,165689.0,1534.59
117053,2,70,2,5,0,1,1,0,13,20658.13,1469.28
117054,1,70,3,3,0,1,1,0,7,95773.89,994.91
117055,2,50,4,3,0,1,3,1,11,54786.49,1267.87
117056,2,64,3,5,0,1,2,0,15,66767.17,615.99
117057,1,48,1,5,0,1,3,1,16,123145.42,1206.62
117058,2,24,1,4,0,1,2,0,13,17596.45,748.32
117059,2,60,3,5,0,1,2,0,14,115740.97,1784.2
117060,2,67,3,4,0,1,2,0,14,152717.67,2204.7
117061,1,80,3,5,0,1,1,0,14,79300.98,1942.41
117062,2,60,2,5,0,1,3,0,12,210689.63,3224.32
117063,1,32,1,3,0,1,2,0,15,38859.45,878.67
117064,1,70,3,2,0,1,1,0,3,61750.42,2132.99
117065,2,46,1,3,0,1,5,3,15,89628.09,2195.12
117066,1,66,2,2,0,2,2,0,6,25194.21,972.51
117067,1,42,4,2,1,1,6,2,1,116353.63,2744.47
117068,2,67,1,4,0,1,2,0,15,125891.66,1691.15
117069,2,65,1,2,0,1,2,0,14,65368.32,1240.98
117070,2,82,3,5,0,1,2,0,12,57354.4,1652.64
117071,2,29,1,4,0,4,2,0,16,30798.12,1267.28
117072,1,80,3,3,0,1,1,0,2,92264.52,2123.32
117073,1,54,3,5,0,1,1,0,11,68770.57,804.22
117074,1,41,1,5,0,1,4,2,16,145959.08,3383.09
117075,2,57,1,2,0,1,2,0,13,131050.37,1757.5
117076,2,63,3,2,0,5,2,0,7,47459.64,1691.32
117077,1,55,1,4,0,1,2,0,14,53896.15,923.25
117078,1,47,1,5,0,1,1,0,13,28202.25,1343.72
117079,1,56,3,5,0,1,3,0,16,125151.66,3530.94
